# OpenSignals Text File Format
# {"00:80:E1:26:9E:1A":{"sensor":["ECG"],"device name":"00:80:E1:26:9E:1A","column":["nSeq","ECG"],"sync interval":2,"time":"15:27:22","comments":"","keywords":"","device connection":"BLE00:80:E1:26:9E:1A","channels":[0],"date":"2025-06-11","mode":0,"digital IO":[],"firmware version":256,"device":"cardiobanplux","position":0,"sampling rate":1000,"label":["ECG"],"resolution":[16],"special":[{}],"sleeve color":["UNKNOWN"]}}
# EndOfHeader
0	26137	
1	26094	
2	26031	
3	25988	
4	25992	
5	26034	
6	26074	
7	26073	
8	26028	
9	25975	
10	25953	
11	25974	
12	26010	
13	26020	
14	25989	
15	25936	
16	25902	
17	25904	
18	25927	
19	25935	
20	25905	
21	25846	
22	25795	
23	25782	
24	25805	
25	25837	
26	25848	
27	25831	
28	25809	
29	25812	
30	25852	
31	25913	
32	25963	
33	25978	
34	25956	
35	25918	
36	25892	
37	25892	
38	25914	
39	25937	
40	25946	
41	25937	
42	25926	
43	25927	
44	25949	
45	25982	
46	26010	
47	26024	
48	26027	
49	26032	
50	26046	
51	26070	
52	26097	
53	26119	
54	26132	
55	26138	
56	26137	
57	26130	
58	26119	
59	26109	
60	26110	
61	26125	
62	26144	
63	26154	
64	26148	
65	26138	
66	26143	
67	26177	
68	26230	
69	26272	
70	26276	
71	26244	
72	26205	
73	26195	
74	26224	
75	26274	
76	26307	
77	26305	
78	26278	
79	26257	
80	26263	
81	26290	
82	26314	
83	26317	
84	26306	
85	26304	
86	26330	
87	26378	
88	26419	
89	26427	
90	26397	
91	26351	
92	26324	
93	26335	
94	26376	
95	26416	
96	26428	
97	26406	
98	26370	
99	26346	
100	26350	
101	26375	
102	26401	
103	26410	
104	26403	
105	26395	
106	26408	
107	26447	
108	26496	
109	26526	
110	26515	
111	26473	
112	26433	
113	26428	
114	26468	
115	26523	
116	26550	
117	26524	
118	26460	
119	26405	
120	26398	
121	26442	
122	26502	
123	26537	
124	26532	
125	26509	
126	26502	
127	26526	
128	26559	
129	26569	
130	26541	
131	26496	
132	26470	
133	26482	
134	26514	
135	26532	
136	26514	
137	26470	
138	26438	
139	26448	
140	26496	
141	26549	
142	26568	
143	26541	
144	26492	
145	26461	
146	26475	
147	26526	
148	26582	
149	26611	
150	26601	
151	26567	
152	26533	
153	26512	
154	26506	
155	26506	
156	26504	
157	26500	
158	26497	
159	26501	
160	26514	
161	26533	
162	26552	
163	26565	
164	26567	
165	26560	
166	26548	
167	26539	
168	26540	
169	26548	
170	26557	
171	26556	
172	26543	
173	26528	
174	26523	
175	26536	
176	26557	
177	26572	
178	26571	
179	26561	
180	26559	
181	26573	
182	26601	
183	26624	
184	26628	
185	26614	
186	26596	
187	26593	
188	26612	
189	26640	
190	26656	
191	26644	
192	26609	
193	26570	
194	26550	
195	26559	
196	26586	
197	26612	
198	26621	
199	26613	
200	26600	
201	26592	
202	26590	
203	26589	
204	26583	
205	26578	
206	26584	
207	26608	
208	26644	
209	26673	
210	26681	
211	26669	
212	26656	
213	26658	
214	26676	
215	26695	
216	26696	
217	26677	
218	26655	
219	26652	
220	26678	
221	26723	
222	26771	
223	26813	
224	26856	
225	26902	
226	26941	
227	26955	
228	26936	
229	26901	
230	26878	
231	26890	
232	26924	
233	26947	
234	26932	
235	26887	
236	26851	
237	26862	
238	26924	
239	26997	
240	27035	
241	27027	
242	27003	
243	27008	
244	27066	
245	27155	
246	27230	
247	27264	
248	27263	
249	27257	
250	27264	
251	27274	
252	27262	
253	27217	
254	27158	
255	27124	
256	27134	
257	27174	
258	27198	
259	27171	
260	27098	
261	27029	
262	27017	
263	27077	
264	27172	
265	27242	
266	27247	
267	27200	
268	27152	
269	27150	
270	27198	
271	27258	
272	27284	
273	27257	
274	27202	
275	27165	
276	27171	
277	27208	
278	27236	
279	27227	
280	27184	
281	27138	
282	27122	
283	27140	
284	27165	
285	27162	
286	27121	
287	27067	
288	27045	
289	27078	
290	27146	
291	27199	
292	27194	
293	27135	
294	27067	
295	27047	
296	27094	
297	27173	
298	27222	
299	27199	
300	27117	
301	27035	
302	27007	
303	27043	
304	27103	
305	27134	
306	27110	
307	27052	
308	27000	
309	26981	
310	26987	
311	26994	
312	26980	
313	26948	
314	26915	
315	26900	
316	26908	
317	26936	
318	26971	
319	27000	
320	27013	
321	27003	
322	26975	
323	26944	
324	26926	
325	26934	
326	26965	
327	27002	
328	27026	
329	27026	
330	27006	
331	26981	
332	26968	
333	26974	
334	26996	
335	27022	
336	27039	
337	27043	
338	27039	
339	27036	
340	27041	
341	27053	
342	27066	
343	27069	
344	27058	
345	27039	
346	27022	
347	27022	
348	27042	
349	27072	
350	27100	
351	27118	
352	27126	
353	27127	
354	27123	
355	27111	
356	27091	
357	27070	
358	27057	
359	27057	
360	27068	
361	27078	
362	27076	
363	27066	
364	27062	
365	27077	
366	27116	
367	27164	
368	27201	
369	27215	
370	27212	
371	27212	
372	27231	
373	27271	
374	27317	
375	27349	
376	27358	
377	27353	
378	27342	
379	27323	
380	27271	
381	27145	
382	26909	
383	26550	
384	26093	
385	25599	
386	25148	
387	24812	
388	24630	
389	24590	
390	24634	
391	24692	
392	24709	
393	24673	
394	24604	
395	24535	
396	24480	
397	24428	
398	24345	
399	24209	
400	24038	
401	23898	
402	23883	
403	24074	
404	24489	
405	25061	
406	25663	
407	26165	
408	26497	
409	26672	
410	26764	
411	26854	
412	26980	
413	27129	
414	27258	
415	27332	
416	27345	
417	27322	
418	27301	
419	27306	
420	27337	
421	27369	
422	27376	
423	27352	
424	27317	
425	27307	
426	27342	
427	27405	
428	27456	
429	27459	
430	27421	
431	27379	
432	27379	
433	27426	
434	27485	
435	27504	
436	27456	
437	27367	
438	27296	
439	27288	
440	27344	
441	27419	
442	27462	
443	27453	
444	27418	
445	27401	
446	27424	
447	27470	
448	27498	
449	27482	
450	27437	
451	27411	
452	27438	
453	27513	
454	27588	
455	27618	
456	27596	
457	27556	
458	27547	
459	27586	
460	27649	
461	27693	
462	27692	
463	27657	
464	27624	
465	27620	
466	27644	
467	27673	
468	27681	
469	27662	
470	27633	
471	27619	
472	27635	
473	27673	
474	27711	
475	27729	
476	27719	
477	27698	
478	27689	
479	27708	
480	27753	
481	27801	
482	27825	
483	27816	
484	27783	
485	27752	
486	27744	
487	27762	
488	27791	
489	27811	
490	27814	
491	27806	
492	27799	
493	27800	
494	27803	
495	27799	
496	27788	
497	27779	
498	27781	
499	27797	
500	27816	
501	27823	
502	27816	
503	27809	
504	27818	
505	27853	
506	27899	
507	27931	
508	27933	
509	27910	
510	27884	
511	27882	
512	27907	
513	27944	
514	27968	
515	27968	
516	27951	
517	27936	
518	27937	
519	27952	
520	27970	
521	27979	
522	27979	
523	27980	
524	27989	
525	28007	
526	28028	
527	28043	
528	28052	
529	28058	
530	28067	
531	28078	
532	28084	
533	28077	
534	28057	
535	28032	
536	28012	
537	28006	
538	28012	
539	28021	
540	28023	
541	28017	
542	28012	
543	28019	
544	28045	
545	28084	
546	28123	
547	28152	
548	28168	
549	28175	
550	28179	
551	28183	
552	28189	
553	28194	
554	28199	
555	28204	
556	28209	
557	28217	
558	28229	
559	28245	
560	28264	
561	28282	
562	28294	
563	28298	
564	28299	
565	28305	
566	28324	
567	28350	
568	28376	
569	28394	
570	28405	
571	28417	
572	28434	
573	28449	
574	28451	
575	28434	
576	28407	
577	28390	
578	28396	
579	28422	
580	28450	
581	28466	
582	28468	
583	28473	
584	28494	
585	28537	
586	28589	
587	28635	
588	28667	
589	28685	
590	28700	
591	28717	
592	28736	
593	28748	
594	28749	
595	28741	
596	28736	
597	28747	
598	28778	
599	28820	
600	28859	
601	28882	
602	28891	
603	28900	
604	28925	
605	28970	
606	29026	
607	29073	
608	29100	
609	29111	
610	29119	
611	29137	
612	29167	
613	29201	
614	29229	
615	29249	
616	29265	
617	29283	
618	29304	
619	29327	
620	29354	
621	29386	
622	29429	
623	29479	
624	29529	
625	29572	
626	29608	
627	29640	
628	29670	
629	29701	
630	29729	
631	29755	
632	29785	
633	29825	
634	29874	
635	29924	
636	29962	
637	29984	
638	29997	
639	30018	
640	30057	
641	30110	
642	30161	
643	30194	
644	30205	
645	30205	
646	30208	
647	30220	
648	30239	
649	30259	
650	30274	
651	30289	
652	30310	
653	30335	
654	30358	
655	30368	
656	30363	
657	30350	
658	30344	
659	30353	
660	30373	
661	30387	
662	30381	
663	30350	
664	30309	
665	30279	
666	30273	
667	30286	
668	30301	
669	30297	
670	30270	
671	30231	
672	30200	
673	30186	
674	30180	
675	30161	
676	30114	
677	30041	
678	29965	
679	29913	
680	29896	
681	29900	
682	29899	
683	29868	
684	29808	
685	29738	
686	29683	
687	29655	
688	29647	
689	29634	
690	29601	
691	29544	
692	29479	
693	29424	
694	29387	
695	29360	
696	29329	
697	29284	
698	29227	
699	29169	
700	29124	
701	29095	
702	29073	
703	29049	
704	29016	
705	28976	
706	28936	
707	28903	
708	28876	
709	28854	
710	28833	
711	28814	
712	28800	
713	28789	
714	28776	
715	28753	
716	28713	
717	28660	
718	28608	
719	28573	
720	28561	
721	28562	
722	28558	
723	28539	
724	28512	
725	28498	
726	28511	
727	28547	
728	28582	
729	28593	
730	28574	
731	28540	
732	28514	
733	28506	
734	28508	
735	28506	
736	28490	
737	28467	
738	28451	
739	28450	
740	28463	
741	28480	
742	28492	
743	28494	
744	28492	
745	28489	
746	28487	
747	28485	
748	28481	
749	28474	
750	28467	
751	28461	
752	28460	
753	28464	
754	28474	
755	28488	
756	28502	
757	28509	
758	28507	
759	28496	
760	28485	
761	28479	
762	28479	
763	28481	
764	28481	
765	28485	
766	28499	
767	28527	
768	28561	
769	28585	
770	28588	
771	28571	
772	28550	
773	28541	
774	28554	
775	28584	
776	28615	
777	28630	
