# OpenSignals Text File Format
# {"00:80:E1:26:9E:1A":{"sensor":["ECG"],"device name":"00:80:E1:26:9E:1A","column":["nSeq","ECG"],"sync interval":2,"time":"11:07:03","comments":"","keywords":"","device connection":"BLE00:80:E1:26:9E:1A","channels":[0],"date":"2025-06-06","mode":0,"digital IO":[],"firmware version":256,"device":"cardiobanplux","position":0,"sampling rate":1000,"label":["ECG"],"resolution":[16],"special":[{}],"sleeve color":["UNKNOWN"]}}
# EndOfHeader
0	15176	
1	15223	
2	15258	
3	15274	
4	15303	
5	15383	
6	15522	
7	15684	
8	15808	
9	15853	
10	15822	
11	15761	
12	15719	
13	15710	
14	15696	
15	15626	
16	15485	
17	15312	
18	15179	
19	15135	
20	15172	
21	15236	
22	15276	
23	15283	
24	15296	
25	15359	
26	15482	
27	15624	
28	15725	
29	15749	
30	15705	
31	15642	
32	15601	
33	15584	
34	15559	
35	15486	
36	15363	
37	15232	
38	15149	
39	15142	
40	15187	
41	15237	
42	15260	
43	15265	
44	15294	
45	15381	
46	15527	
47	15692	
48	15820	
49	15870	
50	15842	
51	15767	
52	15690	
53	15641	
54	15617	
55	15586	
56	15517	
57	15406	
58	15285	
59	15201	
60	15185	
61	15229	
62	15297	
63	15354	
64	15393	
65	15438	
66	15513	
67	15628	
68	15758	
69	15863	
70	15910	
71	15887	
72	15813	
73	15724	
74	15639	
75	15557	
76	15456	
77	15320	
78	15173	
79	15064	
80	15042	
81	15111	
82	15229	
83	15334	
84	15400	
85	15450	
86	15532	
87	15664	
88	15809	
89	15905	
90	15911	
91	15844	
92	15757	
93	15692	
94	15647	
95	15589	
96	15497	
97	15388	
98	15299	
99	15254	
100	15244	
101	15247	
102	15258	
103	15298	
104	15393	
105	15540	
106	15704	
107	15837	
108	15916	
109	15951	
110	15963	
111	15959	
112	15924	
113	15837	
114	15703	
115	15552	
116	15425	
117	15341	
118	15294	
119	15262	
120	15236	
121	15223	
122	15245	
123	15309	
124	15402	
125	15497	
126	15575	
127	15636	
128	15693	
129	15754	
130	15808	
131	15832	
132	15808	
133	15736	
134	15632	
135	15518	
136	15400	
137	15281	
138	15165	
139	15069	
140	15019	
141	15028	
142	15080	
143	15141	
144	15183	
145	15208	
146	15241	
147	15305	
148	15398	
149	15486	
150	15528	
151	15504	
152	15428	
153	15336	
154	15262	
155	15211	
156	15160	
157	15081	
158	14974	
159	14864	
160	14789	
161	14772	
162	14801	
163	14846	
164	14883	
165	14912	
166	14956	
167	15036	
168	15151	
169	15270	
170	15352	
171	15365	
172	15314	
173	15228	
174	15144	
175	15086	
176	15053	
177	15028	
178	14996	
179	14960	
180	14937	
181	14956	
182	15034	
183	15160	
184	15299	
185	15411	
186	15473	
187	15500	
